NOC,NOC_Code,Year,Target,Gold,Silver,Bronze,Lag1_Medals,Lag2_Medals,Lag3_Medals,Weighted_Avg_3,EWMA_Score,Lag1_EWMA,Momentum,Squad_Size,Lag1_Squad_Size,Events_Participated,Sports_Participated,Female_Ratio,Efficiency,Lag1_Efficiency,Event_Coverage,Gold_Ratio,Is_Host,Is_Next_Host,Time_Since_Last_Host,Total_Events,Region,Is_Post_1992,Is_Boycott_Year,Historical_Weight
Serbia,SRB,2024,5,3,1,1,9.0,8.0,4.0,7.7,6.046399999999999,6.744,-4.0,114.0,87.0,47.0,16.0,0.37037037037037035,0.043859649122807015,0.10344827586206896,0.14285714285714285,0.6,0,0,999,329,Europe,1,0,1.0
Serbia and Montenegro,SCG,2004,2,0,2,0,,,,,2.0,,,85.0,,39.0,14.0,0.09375,0.023529411764705882,,0.12956810631229235,0.0,0,0,999,301,Other,1,0,1.0
Singapore,SGP,2008,1,0,1,0,,,,,1.0,,,25.0,,25.0,6.0,0.6388888888888888,0.04,,0.08278145695364239,0.0,0,0,999,302,Other,1,0,1.0
Singapore,SGP,2012,2,0,0,2,1.0,,,1.0,1.4,1.0,1.0,23.0,25.0,29.0,9.0,0.6666666666666666,0.08695652173913043,0.04,0.09602649006622517,0.0,0,0,999,302,Other,1,0,1.0
Singapore,SGP,2016,1,1,0,0,2.0,1.0,,1.625,1.24,1.4,-1.0,24.0,23.0,24.0,7.0,0.625,0.041666666666666664,0.08695652173913043,0.0784313725490196,1.0,0,0,999,306,Other,1,0,1.0
Singapore,SGP,2024,1,0,0,1,,1.0,2.0,1.4,1.1440000000000001,,,23.0,,24.0,11.0,0.75,0.043478260869565216,,0.0729483282674772,0.0,0,0,999,329,Other,1,0,1.0
Singapore ,SGP,1960,1,0,1,0,,,,,1.0,,,5.0,,3.0,3.0,0.0,0.2,,0.02,0.0,0,0,999,150,Other,0,0,0.7
Slovakia,SVK,1996,3,1,1,1,,,,,3.0,,,71.0,,69.0,14.0,0.2755102040816326,0.04225352112676056,,0.25461254612546125,0.3333333333333333,0,0,999,271,Europe,1,0,1.0
Slovakia,SVK,2000,5,1,3,1,3.0,,,3.0,3.8,3.0,2.0,108.0,71.0,63.0,16.0,0.2727272727272727,0.046296296296296294,0.04225352112676056,0.21,0.2,0,0,999,300,Europe,1,0,1.0
Slovakia,SVK,2004,6,2,2,2,5.0,3.0,,4.25,4.68,3.8,1.0,64.0,108.0,59.0,14.0,0.30952380952380953,0.09375,0.046296296296296294,0.19601328903654486,0.3333333333333333,0,0,999,301,Europe,1,0,1.0
Slovakia,SVK,2008,6,3,3,0,6.0,5.0,3.0,5.1,5.208,4.68,0.0,57.0,64.0,54.0,14.0,0.417910447761194,0.10526315789473684,0.09375,0.17880794701986755,0.5,0,0,999,302,Europe,1,0,1.0
Slovakia,SVK,2012,4,0,1,3,6.0,6.0,5.0,5.8,4.7248,5.208,-2.0,47.0,57.0,52.0,11.0,0.46153846153846156,0.0851063829787234,0.10526315789473684,0.17218543046357615,0.0,0,0,999,302,Europe,1,0,1.0
Slovakia,SVK,2016,4,2,2,0,4.0,6.0,6.0,5.0,4.43488,4.7248,0.0,51.0,47.0,49.0,12.0,0.38095238095238093,0.0784313725490196,0.0851063829787234,0.16013071895424835,0.5,0,0,999,306,Europe,1,0,1.0
Slovakia,SVK,2020,4,1,2,1,4.0,4.0,6.0,4.4,4.260928,4.43488,0.0,41.0,51.0,42.0,14.0,0.375,0.0975609756097561,0.0784313725490196,0.12389380530973451,0.25,0,0,999,339,Europe,1,0,1.0
Slovakia,SVK,2024,1,0,0,1,4.0,4.0,4.0,4.0,2.9565567999999995,4.260928,-3.0,28.0,41.0,31.0,13.0,0.5263157894736842,0.03571428571428571,0.0975609756097561,0.09422492401215805,0.0,0,0,999,329,Europe,1,0,1.0
Slovenia,SLO,1992,2,0,0,2,,,,,2.0,,,35.0,,34.0,12.0,0.14893617021276595,0.05714285714285714,,0.13229571984435798,0.0,0,0,999,257,Europe,0,0,1.0
Slovenia,SLO,1996,2,0,2,0,2.0,,,2.0,2.0,2.0,0.0,37.0,35.0,34.0,8.0,0.2978723404255319,0.05405405405405406,0.05714285714285714,0.12546125461254612,0.0,0,0,999,271,Europe,1,0,1.0
Slovenia,SLO,2000,2,2,0,0,2.0,2.0,,2.0,2.0,2.0,0.0,74.0,37.0,53.0,13.0,0.28888888888888886,0.02702702702702703,0.05405405405405406,0.17666666666666667,1.0,0,0,999,300,Europe,1,0,1.0
Slovenia,SLO,2004,4,0,1,3,2.0,2.0,2.0,2.0,2.8,2.0,2.0,79.0,74.0,66.0,10.0,0.3431372549019608,0.05063291139240506,0.02702702702702703,0.21926910299003322,0.0,0,0,999,301,Europe,1,0,1.0
Slovenia,SLO,2008,5,1,2,2,4.0,2.0,2.0,3.0,3.6799999999999997,2.8,1.0,61.0,79.0,60.0,11.0,0.3698630136986301,0.08196721311475409,0.05063291139240506,0.1986754966887417,0.2,0,0,999,302,Europe,1,0,1.0
Slovenia,SLO,2012,4,1,1,2,5.0,4.0,2.0,4.1000000000000005,3.808,3.6799999999999997,-1.0,65.0,61.0,68.0,15.0,0.6153846153846154,0.06153846153846154,0.08196721311475409,0.2251655629139073,0.25,0,0,999,302,Europe,1,0,1.0
Slovenia,SLO,2016,4,1,2,1,4.0,5.0,4.0,4.3,3.8848,3.808,0.0,63.0,65.0,45.0,12.0,0.4142857142857143,0.06349206349206349,0.06153846153846154,0.14705882352941177,0.25,0,0,999,306,Europe,1,0,1.0
Slovenia,SLO,2020,5,3,1,1,4.0,4.0,5.0,4.2,4.33088,3.8848,1.0,53.0,63.0,43.0,17.0,0.5,0.09433962264150944,0.06349206349206349,0.12684365781710916,0.6,0,0,999,339,Europe,1,0,1.0
Slovenia,SLO,2024,3,2,1,0,5.0,4.0,4.0,4.5,3.7985279999999997,4.33088,-2.0,94.0,53.0,54.0,17.0,0.5384615384615384,0.031914893617021274,0.09433962264150944,0.1641337386018237,0.6666666666666666,0,0,999,329,Europe,1,0,1.0
South Africa,RSA,1908,2,1,1,0,,,,,2.0,,,14.0,,15.0,4.0,0.0,0.14285714285714285,,0.13636363636363635,0.5,0,0,999,110,Africa,0,0,0.7
South Africa,RSA,1912,6,4,2,0,2.0,,,2.0,3.6000000000000005,2.0,4.0,21.0,14.0,21.0,6.0,0.0,0.2857142857142857,0.14285714285714285,0.20588235294117646,0.6666666666666666,0,0,999,102,Africa,0,0,0.7
South Africa,RSA,1920,10,3,4,3,6.0,2.0,,4.5,6.16,3.6000000000000005,4.0,39.0,21.0,34.0,7.0,0.020618556701030927,0.2564102564102564,0.2857142857142857,0.21794871794871795,0.3,0,0,999,156,Africa,0,0,0.7
South Africa,RSA,1924,3,1,1,1,10.0,6.0,2.0,7.2,4.896,6.16,-7.0,30.0,39.0,25.0,7.0,0.0,0.1,0.2564102564102564,0.1984126984126984,0.3333333333333333,0,0,999,126,Africa,0,0,0.7
South Africa,RSA,1928,3,1,0,2,3.0,10.0,6.0,5.7,4.1376,4.896,0.0,24.0,30.0,25.0,7.0,0.3,0.125,0.1,0.22935779816513763,0.3333333333333333,0,0,999,109,Africa,0,0,0.7
South Africa,RSA,1936,1,0,1,0,,3.0,3.0,3.0,2.88256,,,32.0,,27.0,6.0,0.2222222222222222,0.03125,,0.20930232558139536,0.0,0,0,999,129,Africa,0,0,0.7
South Africa,RSA,1948,4,2,1,1,1.0,,3.0,1.5714285714285716,3.329536,2.88256,3.0,35.0,32.0,34.0,10.0,0.046511627906976744,0.11428571428571428,0.03125,0.25,0.5,0,0,999,136,Africa,0,0,0.7
South Africa,RSA,1952,10,2,4,4,4.0,1.0,,2.8749999999999996,5.9977216,3.329536,6.0,64.0,35.0,59.0,13.0,0.08256880733944955,0.15625,0.11428571428571428,0.3959731543624161,0.2,0,0,999,149,Africa,0,0,0.7
South Africa,RSA,1956,4,0,0,4,10.0,4.0,1.0,6.4,5.19863296,5.9977216,-6.0,50.0,64.0,50.0,10.0,0.14444444444444443,0.08,0.15625,0.33112582781456956,0.0,0,0,999,151,Africa,0,0,0.7
South Africa,RSA,1992,2,0,2,0,,,,,3.919179776,,,93.0,,87.0,19.0,0.3191489361702128,0.021505376344086023,,0.33852140077821014,0.0,0,0,999,257,Africa,0,0,1.0
South Africa,RSA,1996,5,3,1,1,2.0,,,2.0,4.3515078656,3.919179776,3.0,84.0,93.0,62.0,14.0,0.3333333333333333,0.05952380952380952,0.021505376344086023,0.22878228782287824,0.6,0,0,999,271,Africa,1,0,1.0
South Africa,RSA,2000,5,0,2,3,5.0,2.0,,3.875,4.610904719360001,4.3515078656,0.0,127.0,84.0,68.0,17.0,0.30434782608695654,0.03937007874015748,0.05952380952380952,0.22666666666666666,0.0,0,0,999,300,Africa,1,0,1.0
South Africa,RSA,2004,6,1,3,2,5.0,5.0,2.0,4.4,5.166542831616001,4.610904719360001,1.0,106.0,127.0,68.0,20.0,0.3828125,0.05660377358490566,0.03937007874015748,0.22591362126245848,0.16666666666666666,0,0,999,301,Africa,1,0,1.0
South Africa,RSA,2008,1,0,1,0,6.0,5.0,5.0,5.5,3.4999256989696,5.166542831616001,-5.0,134.0,106.0,89.0,20.0,0.44692737430167595,0.007462686567164179,0.05660377358490566,0.2947019867549669,0.0,0,0,999,302,Africa,1,0,1.0
South Africa,RSA,2012,6,4,1,1,1.0,6.0,5.0,3.3,4.49995541938176,3.4999256989696,5.0,124.0,134.0,65.0,17.0,0.4206896551724138,0.04838709677419355,0.007462686567164179,0.2152317880794702,0.6666666666666666,0,0,999,302,Africa,1,0,1.0
South Africa,RSA,2016,10,2,6,2,6.0,1.0,6.0,4.5,6.699973251629056,4.49995541938176,4.0,135.0,124.0,70.0,15.0,0.2967741935483871,0.07407407407407407,0.04838709677419355,0.22875816993464052,0.2,0,0,999,306,Africa,1,0,1.0
South Africa,RSA,2020,3,1,2,0,10.0,6.0,1.0,7.0,5.219983950977434,6.699973251629056,-7.0,181.0,135.0,73.0,23.0,0.3791469194312796,0.016574585635359115,0.07407407407407407,0.2153392330383481,0.3333333333333333,0,0,999,339,Africa,1,0,1.0
South Africa,RSA,2024,6,1,3,2,3.0,10.0,6.0,5.7,5.531990370586461,5.219983950977434,3.0,141.0,181.0,66.0,24.0,0.4409937888198758,0.0425531914893617,0.016574585635359115,0.2006079027355623,0.16666666666666666,0,0,999,329,Africa,1,0,1.0
South Africa ,RSA,1932,5,2,0,3,,,,,5.0,,,12.0,,18.0,4.0,0.25,0.4166666666666667,,0.15384615384615385,0.4,0,0,999,117,Other,0,0,0.7
South Africa ,RSA,1960,3,0,1,2,,,,,4.2,,,55.0,,46.0,12.0,0.08333333333333333,0.05454545454545454,,0.30666666666666664,0.0,0,0,999,150,Other,0,0,0.7
South Korea,KOR,1948,2,0,0,2,,,,,2.0,,,46.0,,24.0,7.0,0.020833333333333332,0.043478260869565216,,0.17647058823529413,0.0,0,0,999,136,Asia,0,0,0.7
South Korea,KOR,1952,2,0,0,2,2.0,,,2.0,2.0,2.0,0.0,19.0,46.0,16.0,6.0,0.045454545454545456,0.10526315789473684,0.043478260869565216,0.10738255033557047,0.0,0,0,999,149,Asia,0,0,0.7
South Korea,KOR,1956,2,0,1,1,2.0,2.0,,2.0,2.0,2.0,0.0,35.0,19.0,23.0,7.0,0.0,0.05714285714285714,0.10526315789473684,0.152317880794702,0.0,0,0,999,151,Asia,0,0,0.7
South Korea,KOR,1964,3,0,2,1,,2.0,2.0,2.0,2.4000000000000004,,,153.0,,93.0,17.0,0.18333333333333332,0.0196078431372549,,0.5705521472392638,0.0,0,0,999,163,Asia,0,0,0.7
South Korea,KOR,1968,2,0,1,1,3.0,,2.0,2.7142857142857144,2.24,2.4000000000000004,-1.0,54.0,153.0,43.0,11.0,0.22727272727272727,0.037037037037037035,0.0196078431372549,0.25,0.0,0,0,999,172,Asia,0,0,0.7
South Korea,KOR,1972,1,0,1,0,2.0,3.0,,2.3749999999999996,1.7440000000000002,2.24,-1.0,42.0,54.0,24.0,8.0,0.23255813953488372,0.023809523809523808,0.037037037037037035,0.12307692307692308,0.0,0,0,999,195,Asia,0,0,0.7
South Korea,KOR,1976,6,1,1,4,1.0,2.0,3.0,1.7000000000000002,3.4464000000000006,1.7440000000000002,5.0,50.0,42.0,27.0,5.0,0.23529411764705882,0.12,0.023809523809523808,0.13636363636363635,0.16666666666666666,0,0,999,198,Asia,0,0,0.7
South Korea,KOR,1984,19,6,6,7,,6.0,1.0,3.9999999999999996,9.667840000000002,,,174.0,,96.0,19.0,0.2875,0.10919540229885058,,0.4343891402714932,0.3157894736842105,0,1,999,221,Asia,0,0,0.7
South Korea,KOR,1988,33,12,10,11,19.0,,6.0,15.285714285714286,19.000704000000002,9.667840000000002,14.0,399.0,174.0,218.0,27.0,0.36116152450090744,0.08270676691729323,0.10919540229885058,0.919831223628692,0.36363636363636365,1,0,999,237,Asia,0,0,0.7
South Korea,KOR,1992,29,12,5,12,33.0,19.0,,27.749999999999996,23.000422400000005,19.000704000000002,-4.0,225.0,399.0,134.0,24.0,0.2919254658385093,0.1288888888888889,0.08270676691729323,0.5214007782101168,0.41379310344827586,0,0,4,257,Asia,0,0,1.0
South Korea,KOR,1996,27,7,15,5,29.0,33.0,19.0,28.2,24.600253440000003,23.000422400000005,-2.0,299.0,225.0,160.0,25.0,0.34772182254196643,0.0903010033444816,0.1288888888888889,0.5904059040590406,0.25925925925925924,0,0,8,271,Asia,1,0,1.0
South Korea,KOR,2000,28,8,10,10,27.0,29.0,33.0,28.8,25.960152064000003,24.600253440000003,1.0,279.0,299.0,144.0,26.0,0.35376044568245124,0.1003584229390681,0.0903010033444816,0.48,0.2857142857142857,0,0,12,300,Asia,1,0,1.0
South Korea,KOR,2004,30,9,12,9,28.0,27.0,29.0,27.900000000000002,27.5760912384,25.960152064000003,2.0,260.0,279.0,149.0,25.0,0.40988372093023256,0.11538461538461539,0.1003584229390681,0.4950166112956811,0.3,0,0,16,301,Asia,1,0,1.0
South Korea,KOR,2008,32,13,11,8,30.0,28.0,27.0,28.799999999999997,29.34565474304,27.5760912384,2.0,263.0,260.0,142.0,27.0,0.3677811550151976,0.12167300380228137,0.11538461538461539,0.47019867549668876,0.40625,0,0,20,302,Asia,1,0,1.0
South Korea,KOR,2012,31,13,9,9,32.0,30.0,28.0,30.6,30.007392845824,29.34565474304,-1.0,249.0,263.0,140.0,25.0,0.4358974358974359,0.12449799196787148,0.12167300380228137,0.46357615894039733,0.41935483870967744,0,0,24,302,Asia,1,0,1.0
South Korea,KOR,2016,21,9,3,9,31.0,32.0,30.0,31.1,26.4044357074944,30.007392845824,-10.0,207.0,249.0,117.0,26.0,0.44866920152091255,0.10144927536231885,0.12449799196787148,0.38235294117647056,0.42857142857142855,0,0,28,306,Asia,1,0,1.0
South Korea,KOR,2020,20,6,4,10,21.0,31.0,32.0,26.199999999999996,23.84266142449664,26.4044357074944,-1.0,237.0,207.0,120.0,31.0,0.4260355029585799,0.08438818565400844,0.10144927536231885,0.35398230088495575,0.3,0,0,32,339,Asia,1,0,1.0
South Korea,KOR,2024,32,13,9,10,20.0,21.0,31.0,22.5,27.105596854697986,23.84266142449664,12.0,147.0,237.0,104.0,23.0,0.5443548387096774,0.21768707482993196,0.08438818565400844,0.3161094224924012,0.40625,0,0,36,329,Asia,1,0,1.0
Soviet Union,URS,1952,71,22,30,19,,,,,71.0,,,295.0,,141.0,18.0,0.21507760532150777,0.24067796610169492,,0.9463087248322147,0.30985915492957744,0,0,999,149,Ex-USSR,0,0,0.7
Soviet Union,URS,1956,98,37,29,32,71.0,,,71.0,81.80000000000001,71.0,27.0,281.0,295.0,141.0,18.0,0.1897810218978102,0.3487544483985765,0.24067796610169492,0.9337748344370861,0.37755102040816324,0,0,999,151,Ex-USSR,0,0,0.7
Soviet Union,URS,1964,96,30,31,35,,98.0,71.0,87.2,87.48000000000002,,,316.0,,154.0,19.0,0.24406047516198703,0.3037974683544304,,0.9447852760736196,0.3125,0,0,999,163,Ex-USSR,0,0,0.7
Soviet Union,URS,1968,91,29,32,30,96.0,,98.0,96.57142857142857,88.888,87.48000000000002,-5.0,311.0,316.0,164.0,18.0,0.2611464968152866,0.29260450160771706,0.3037974683544304,0.9534883720930233,0.31868131868131866,0,0,999,172,Ex-USSR,0,0,0.7
Soviet Union,URS,1972,99,50,27,22,91.0,96.0,,92.87499999999999,92.9328,88.888,8.0,371.0,311.0,180.0,22.0,0.2523540489642185,0.2668463611859838,0.29260450160771706,0.9230769230769231,0.5050505050505051,0,0,999,195,Ex-USSR,0,0,0.7
Soviet Union,URS,1976,125,49,41,35,99.0,91.0,96.0,96.0,105.75968,92.9328,26.0,408.0,371.0,189.0,22.0,0.32926829268292684,0.30637254901960786,0.2668463611859838,0.9545454545454546,0.392,0,1,999,198,Ex-USSR,0,0,0.7
Soviet Union,URS,1980,195,80,69,46,125.0,99.0,91.0,110.4,141.455808,105.75968,70.0,489.0,408.0,202.0,23.0,0.3287878787878788,0.3987730061349693,0.30637254901960786,0.9950738916256158,0.41025641025641024,1,0,999,203,Ex-USSR,0,0,0.7
Soviet Union,URS,1988,132,55,31,46,,195.0,125.0,167.0,137.67348479999998,,,479.0,,221.0,27.0,0.357032457496136,0.2755741127348643,,0.9324894514767933,0.4166666666666667,0,0,8,237,Ex-USSR,0,0,0.7
Soviet Union ,URS,1960,103,43,29,31,,,,,103.0,,,283.0,,145.0,17.0,0.2391304347826087,0.36395759717314485,,0.9666666666666667,0.4174757281553398,0,0,999,150,Other,0,0,0.7
Spain,ESP,1900,1,1,0,0,,,,,1.0,,,9.0,,7.0,4.0,0.0,0.1111111111111111,,0.07216494845360824,1.0,0,0,999,97,Europe,0,0,0.7
Spain,ESP,1920,2,0,2,0,,,,,1.4,,,58.0,,29.0,7.0,0.0,0.034482758620689655,,0.1858974358974359,0.0,0,0,999,156,Europe,0,0,0.7
Spain,ESP,1928,1,1,0,0,,2.0,,2.0,1.24,,,80.0,,34.0,10.0,0.0,0.0125,,0.3119266055045872,1.0,0,0,999,109,Europe,0,0,0.7
Spain,ESP,1948,1,0,1,0,,,1.0,1.0,1.1440000000000001,,,65.0,,37.0,11.0,0.0,0.015384615384615385,,0.27205882352941174,0.0,0,0,999,136,Europe,0,0,0.7
Spain,ESP,1952,1,0,1,0,1.0,,,1.0,1.0864,1.1440000000000001,0.0,27.0,65.0,21.0,7.0,0.0,0.037037037037037035,0.015384615384615385,0.14093959731543623,0.0,0,0,999,149,Europe,0,0,0.7
Spain,ESP,1972,1,0,0,1,,,,,1.0518399999999999,,,122.0,,59.0,17.0,0.05555555555555555,0.00819672131147541,,0.30256410256410254,0.0,0,0,999,195,Europe,0,0,0.7
Spain,ESP,1976,2,0,2,0,1.0,,,1.0,1.431104,1.0518399999999999,1.0,113.0,122.0,68.0,14.0,0.1625,0.017699115044247787,0.00819672131147541,0.3434343434343434,0.0,0,0,999,198,Europe,0,0,0.7
Spain,ESP,1980,6,1,3,2,2.0,1.0,,1.625,3.2586624000000004,1.431104,4.0,155.0,113.0,75.0,18.0,0.11374407582938388,0.03870967741935484,0.017699115044247787,0.3694581280788177,0.16666666666666666,0,0,999,203,Europe,0,0,0.7
Spain,ESP,1984,5,1,2,2,6.0,2.0,1.0,3.8000000000000003,3.95519744,3.2586624000000004,-1.0,179.0,155.0,104.0,23.0,0.19066147859922178,0.027932960893854747,0.03870967741935484,0.47058823529411764,0.2,0,0,999,221,Europe,0,0,0.7
Spain,ESP,1988,4,1,1,2,5.0,6.0,2.0,4.7,3.973118464,3.95519744,-1.0,226.0,179.0,130.0,24.0,0.20504731861198738,0.017699115044247787,0.027932960893854747,0.5485232067510548,0.25,0,1,999,237,Europe,0,0,0.7
Spain,ESP,1992,22,13,7,2,4.0,5.0,6.0,4.7,11.183871078400001,3.973118464,18.0,412.0,226.0,195.0,29.0,0.329608938547486,0.05339805825242718,0.017699115044247787,0.7587548638132295,0.5909090909090909,1,0,999,257,Europe,0,0,1.0
Spain,ESP,1996,17,5,6,6,22.0,4.0,5.0,13.2,13.510322647040002,11.183871078400001,-5.0,284.0,412.0,157.0,22.0,0.3854166666666667,0.05985915492957746,0.05339805825242718,0.5793357933579336,0.29411764705882354,0,0,4,271,Europe,1,0,1.0
Spain,ESP,2000,11,3,3,5,17.0,22.0,4.0,15.9,12.506193588224,13.510322647040002,-6.0,316.0,284.0,165.0,27.0,0.3433874709976798,0.03481012658227848,0.05985915492957746,0.55,0.2727272727272727,0,0,8,300,Europe,1,0,1.0
Spain,ESP,2004,20,3,11,6,11.0,17.0,22.0,15.0,15.5037161529344,12.506193588224,9.0,313.0,316.0,155.0,27.0,0.43498817966903075,0.06389776357827476,0.03481012658227848,0.5149501661129569,0.15,0,0,12,301,Europe,1,0,1.0
Spain,ESP,2008,19,5,11,3,20.0,11.0,17.0,16.700000000000003,16.902229691760642,15.5037161529344,-1.0,282.0,313.0,147.0,29.0,0.4112676056338028,0.0673758865248227,0.06389776357827476,0.4867549668874172,0.2631578947368421,0,0,16,302,Europe,1,0,1.0
Spain,ESP,2012,20,4,10,6,19.0,20.0,11.0,17.7,18.141337815056385,16.902229691760642,1.0,278.0,282.0,135.0,27.0,0.40117994100294985,0.07194244604316546,0.0673758865248227,0.4470198675496689,0.2,0,0,20,302,Europe,1,0,1.0
Spain,ESP,2016,17,7,4,6,20.0,19.0,20.0,19.7,17.68480268903383,18.141337815056385,-3.0,306.0,278.0,146.0,28.0,0.4738292011019284,0.05555555555555555,0.07194244604316546,0.477124183006536,0.4117647058823529,0,0,24,306,Europe,1,0,1.0
Spain,ESP,2020,17,3,8,6,17.0,20.0,19.0,18.3,17.4108816134203,17.68480268903383,0.0,334.0,306.0,146.0,36.0,0.43356643356643354,0.05089820359281437,0.05555555555555555,0.4306784660766962,0.17647058823529413,0,0,28,339,Europe,1,0,1.0
Spain,ESP,2024,18,5,4,9,17.0,17.0,20.0,17.6,17.64652896805218,17.4108816134203,1.0,400.0,334.0,150.0,39.0,0.4695817490494297,0.045,0.05089820359281437,0.45592705167173253,0.2777777777777778,0,0,32,329,Europe,1,0,1.0
Spain ,AIN,1932,1,0,0,1,,,,,1.0,,,69.0,,51.0,13.0,0.27154130075092275,,,0.2220382634289919,0.0,0,0,999,117,Other,0,0,0.7
Spain ,AIN,1960,1,0,0,1,,,,,1.0,,,69.0,,51.0,13.0,0.27154130075092275,,,0.2220382634289919,0.0,0,0,999,150,Other,0,0,0.7
Sri Lanka,SRI,2000,1,0,1,0,,,,,1.0,,,18.0,,16.0,4.0,0.5416666666666666,0.05555555555555555,,0.05333333333333334,0.0,0,0,999,300,Other,1,0,1.0
Sudan,SUD,2008,1,0,1,0,,,,,1.0,,,9.0,,8.0,2.0,0.4444444444444444,0.1111111111111111,,0.026490066225165563,0.0,0,0,999,302,Other,1,0,1.0
Suriname,SUR,1988,1,1,0,0,,,,,1.0,,,6.0,,10.0,4.0,0.4,0.16666666666666666,,0.04219409282700422,1.0,0,0,999,237,Other,0,0,0.7
Suriname,SUR,1992,1,0,0,1,1.0,,,1.0,1.0,1.0,0.0,6.0,6.0,7.0,3.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.027237354085603113,0.0,0,0,999,257,Other,0,0,1.0
Sweden,SWE,1900,1,0,0,1,,,,,1.0,,,10.0,,16.0,4.0,0.0,0.1,,0.16494845360824742,0.0,0,0,999,97,Europe,0,0,0.7
Sweden,SWE,1908,25,8,6,11,,1.0,,1.0,10.6,,,164.0,,67.0,14.0,0.010869565217391304,0.1524390243902439,,0.6090909090909091,0.32,0,1,999,110,Europe,0,0,0.7
Sweden,SWE,1912,65,23,25,17,25.0,,1.0,18.142857142857142,32.36,10.6,40.0,434.0,164.0,95.0,16.0,0.05322128851540616,0.1497695852534562,0.1524390243902439,0.9313725490196079,0.35384615384615387,1,0,999,102,Europe,0,0,0.7
Sweden,SWE,1920,64,19,20,25,65.0,25.0,,50.0,45.016000000000005,32.36,-1.0,256.0,434.0,100.0,18.0,0.05693069306930693,0.25,0.1497695852534562,0.6410256410256411,0.296875,0,0,8,156,Europe,0,0,0.7
Sweden,SWE,1924,29,4,13,12,64.0,65.0,25.0,56.5,38.6096,45.016000000000005,-35.0,157.0,256.0,84.0,15.0,0.1015625,0.18471337579617833,0.25,0.6666666666666666,0.13793103448275862,0,0,12,126,Europe,0,0,0.7
Sweden,SWE,1928,25,7,6,12,29.0,64.0,65.0,46.7,33.16576,38.6096,-4.0,100.0,157.0,66.0,11.0,0.12949640287769784,0.25,0.18471337579617833,0.6055045871559633,0.28,0,0,16,109,Europe,0,0,0.7
Sweden,SWE,1936,21,6,5,10,,25.0,29.0,26.6,28.299456,,,169.0,,84.0,17.0,0.06060606060606061,0.1242603550295858,,0.6511627906976745,0.2857142857142857,0,0,24,129,Europe,0,0,0.7
Sweden,SWE,1948,44,16,11,17,21.0,,25.0,22.142857142857146,34.5796736,28.299456,23.0,180.0,169.0,100.0,18.0,0.11210762331838565,0.24444444444444444,0.1242603550295858,0.7352941176470589,0.36363636363636365,0,0,36,136,Europe,0,0,0.7
Sweden,SWE,1952,35,12,13,10,44.0,21.0,,35.375,34.74780416,34.5796736,-9.0,205.0,180.0,124.0,17.0,0.22535211267605634,0.17073170731707318,0.24444444444444444,0.8322147651006712,0.34285714285714286,0,0,40,149,Europe,0,0,0.7
Sweden,SWE,1956,19,8,5,6,35.0,44.0,21.0,34.9,28.448682496,34.74780416,-16.0,97.0,205.0,80.0,15.0,0.3010752688172043,0.1958762886597938,0.17073170731707318,0.5298013245033113,0.42105263157894735,0,0,44,151,Europe,0,0,0.7
Sweden,SWE,1964,8,2,2,4,,19.0,35.0,25.4,20.2692094976,,,94.0,,72.0,13.0,0.3028571428571429,0.0851063829787234,,0.44171779141104295,0.25,0,0,52,163,Europe,0,0,0.7
Sweden,SWE,1968,4,2,1,1,8.0,,19.0,11.142857142857144,13.761525698559998,20.2692094976,-4.0,100.0,94.0,95.0,13.0,0.1935483870967742,0.04,0.0851063829787234,0.5523255813953488,0.5,0,0,56,172,Europe,0,0,0.7
Sweden,SWE,1972,16,4,6,6,4.0,8.0,,5.5,14.656915419135998,13.761525698559998,12.0,131.0,100.0,90.0,18.0,0.26881720430107525,0.12213740458015267,0.04,0.46153846153846156,0.25,0,0,60,195,Europe,0,0,0.7
Sweden,SWE,1976,5,4,1,0,16.0,4.0,8.0,10.799999999999999,10.794149251481599,14.656915419135998,-11.0,116.0,131.0,90.0,16.0,0.19631901840490798,0.04310344827586207,0.12213740458015267,0.45454545454545453,0.8,0,0,64,198,Europe,0,0,0.7
Sweden,SWE,1980,12,3,3,6,5.0,16.0,4.0,8.1,11.27648955088896,10.794149251481599,7.0,144.0,116.0,102.0,18.0,0.22388059701492538,0.08333333333333333,0.04310344827586207,0.5024630541871922,0.25,0,0,68,203,Europe,0,0,0.7
Sweden,SWE,1984,19,2,11,6,12.0,5.0,16.0,10.7,14.365893730533376,11.27648955088896,7.0,172.0,144.0,138.0,19.0,0.27165354330708663,0.11046511627906977,0.08333333333333333,0.6244343891402715,0.10526315789473684,0,0,72,221,Europe,0,0,0.7
Sweden,SWE,1988,11,0,4,7,19.0,12.0,5.0,14.1,13.019536238320025,14.365893730533376,-8.0,182.0,172.0,113.0,23.0,0.23107569721115537,0.06043956043956044,0.11046511627906977,0.4767932489451477,0.0,0,0,76,237,Europe,0,0,0.7
Sweden,SWE,1992,12,1,7,4,11.0,19.0,12.0,13.6,12.611721742992016,13.019536238320025,1.0,186.0,182.0,121.0,22.0,0.2698412698412698,0.06451612903225806,0.06043956043956044,0.4708171206225681,0.08333333333333333,0,0,80,257,Europe,0,0,1.0
